1211956	Escape Plan	2013	115	6.7	206544	Action	Crime	Mystery
1325004	The Twilight Saga: Eclipse	2010	124	5.0	206398	Adventure	Drama	Fantasy
183505	Me, Myself & Irene	2000	116	6.6	205916	Comedy		
195714	Final Destination	2000	98	6.7	205737	Horror	Thriller	
448011	Knowing	2009	121	6.2	205416	Action	Drama	Mystery
1375670	Grown Ups	2010	102	6.0	205397	Comedy		
1588173	Warm Bodies	2013	98	6.9	205383	Comedy	Horror	Romance
118583	Alien: Resurrection	1997	109	6.2	205139	Action	Horror	Sci-Fi
1124035	The Ides of March	2011	101	7.1	205083	Drama	Thriller	
97757	The Little Mermaid	1989	83	7.6	205069	Animation	Family	Fantasy
259324	Ghost Rider	2007	114	5.2	204925	Action	Adventure	Fantasy
1179904	Paranormal Activity	2007	86	6.3	204706	Horror		
1210819	The Lone Ranger	2013	150	6.4	204699	Action	Adventure	Western
309698	Identity	2003	90	7.3	204639	Mystery	Thriller	
420223	Stranger Than Fiction	2006	113	7.6	204129	Comedy	Drama	Fantasy
486822	Disturbia	2007	105	6.9	204099	Crime	Drama	Mystery
427944	Thank You for Smoking	2005	92	7.6	203964	Comedy	Drama	
3110958	Now You See Me 2	2016	129	6.5	203393	Action	Adventure	Comedy
1324999	The Twilight Saga: Breaking Dawn - Part 1	2011	117	4.9	203375	Adventure	Drama	Fantasy
2277860	Finding Dory	2016	97	7.3	203371	Adventure	Animation	Comedy
163978	The Beach	2000	119	6.6	203214	Adventure	Drama	Romance
2660888	Star Trek: Beyond	2016	122	7.1	202878	Action	Adventure	Sci-Fi
83987	Gandhi	1982	191	8.1	202836	Biography	Drama	History
245712	Amores Perros	2000	154	8.1	202705	Drama	Thriller	
82096	Das Boot	1981	149	8.4	202637	Adventure	Drama	Thriller
898367	The Road	2009	111	7.3	202545	Adventure	Drama	
118655	Austin Powers: International Man of Mystery	1997	94	7.0	202315	Adventure	Comedy	
1234721	RoboCop	2014	117	6.2	202138	Action	Crime	Sci-Fi
107818	Philadelphia	1993	125	7.7	201913	Drama		
1243957	The Tourist	2010	103	6.0	201907	Action	Adventure	Crime
77631	Grease	1978	110	7.2	201856	Musical	Romance	
465234	National Treasure: Book of Secrets	2007	124	6.5	201792	Action	Adventure	Family
1001526	Megamind	2010	95	7.3	201667	Action	Animation	Comedy
4034228	Manchester by the Sea	2016	137	7.8	201659	Drama		
172156	Bad Boys II	2003	147	6.6	201614	Action	Comedy	Crime
381681	Before Sunset	2004	80	8.1	201175	Drama	Romance	
296572	The Chronicles of Riddick	2004	119	6.7	201171	Action	Adventure	Sci-Fi
112442	Bad Boys	1995	119	6.8	200839	Action	Comedy	Crime
302886	Old School	2003	88	7.1	200631	Comedy		
243155	Bridget Jones's Diary	2001	97	6.7	200535	Comedy	Drama	Romance
2209764	Transcendence	2014	119	6.3	200328	Drama	Mystery	Romance
57115	The Great Escape	1963	172	8.2	199750	Adventure	Drama	History
145660	Austin Powers: The Spy Who Shagged Me	1999	95	6.6	199689	Action	Adventure	Comedy
333766	Garden State	2004	102	7.5	199586	Comedy	Drama	Romance
384537	Silent Hill	2006	125	6.6	199006	Horror		
373469	Kiss Kiss Bang Bang	2005	103	7.6	198922	Action	Comedy	Crime
133152	Planet of the Apes	2001	119	5.7	198596	Action	Adventure	Sci-Fi
77651	Halloween	1978	91	7.8	198444	Horror	Thriller	
837562	Hotel Transylvania	2012	91	7.1	198444	Animation	Comedy	Family
983193	The Adventures of Tintin	2011	107	7.3	198393	Action	Adventure	Animation
109445	Clerks	1994	92	7.8	198265	Comedy		
1598778	Contagion	2011	106	6.6	198102	Drama	Thriller	
462499	Rambo	2008	92	7.0	197838	Action	Thriller	War
59578	For a Few Dollars More	1965	132	8.3	197798	Western		
335345	The Passion of the Christ	2004	127	7.2	197289	Drama		
138097	Shakespeare in Love	1998	123	7.1	197278	Comedy	Drama	History
83944	First Blood	1982	93	7.7	196844	Action	Adventure	
299658	Chicago	2002	113	7.2	196701	Comedy	Crime	Musical
1080016	Ice Age: Dawn of the Dinosaurs	2009	94	7.0	196299	Action	Adventure	Animation
52618	Ben-Hur	1959	212	8.1	196136	Adventure	Drama	History
1564367	Just Go with It	2011	117	6.4	195943	Comedy	Romance	
110632	Natural Born Killers	1994	118	7.3	195733	Crime	Drama	
120655	Dogma	1999	130	7.3	195636	Adventure	Comedy	Drama
758774	Body of Lies	2008	128	7.1	195437	Action	Drama	Thriller
408306	Munich	2005	164	7.6	195226	Drama	History	Thriller
80678	The Elephant Man	1980	124	8.2	195212	Biography	Drama	
1424381	Predators	2010	107	6.4	195138	Action	Adventure	Sci-Fi
287978	Daredevil	2003	103	5.3	194370	Action	Adventure	Crime
1132620	The Girl with the Dragon Tattoo	2009	152	7.8	194070	Crime	Drama	Mystery
1798684	Southpaw	2015	124	7.4	193578	Drama	Sport	
95765	Cinema Paradiso	1988	155	8.5	193338	Drama		
2908446	Insurgent	2015	119	6.2	193249	Action	Adventure	Sci-Fi
108550	What's Eating Gilbert Grape	1993	118	7.8	193226	Drama		
4046784	Maze Runner: The Scorch Trials	2015	131	6.3	193202	Action	Sci-Fi	Thriller
1411238	No Strings Attached	2011	108	6.2	192961	Comedy	Romance	
1220719	Ip Man	2008	106	8.0	192809	Action	Biography	Drama
1189340	The Lincoln Lawyer	2011	118	7.3	192737	Crime	Drama	Thriller
4550098	Nocturnal Animals	2016	116	7.5	192704	Crime	Drama	Romance
1922777	Sinister	2012	110	6.8	192466	Horror	Mystery	Thriller
116996	Mars Attacks!	1996	106	6.3	192451	Comedy	Sci-Fi	
409847	Cowboys & Aliens	2011	119	6.0	192369	Action	Sci-Fi	Thriller
1321870	Gangster Squad	2013	113	6.7	192227	Action	Crime	Drama
1139797	Let the Right One In	2008	115	7.9	191933	Drama	Horror	Romance
485947	Mr. Nobody	2009	141	7.9	191059	Drama	Fantasy	Romance
117509	Romeo + Juliet	1996	120	6.8	190678	Drama	Romance	
119643	Meet Joe Black	1998	178	7.2	190386	Drama	Fantasy	Romance
3263904	Sully	2016	96	7.5	190005	Biography	Drama	
3450958	War for the Planet of the Apes	2017	140	7.5	189876	Action	Adventure	Drama
1623205	Oz the Great and Powerful	2013	130	6.3	189709	Adventure	Family	Fantasy
45152	Singin' in the Rain	1952	103	8.3	189494	Comedy	Musical	Romance
1291150	Teenage Mutant Ninja Turtles	2014	101	5.8	189479	Action	Adventure	Comedy
1832382	A Separation	2011	123	8.3	189093	Crime	Drama	Family
1046173	G.I. Joe: The Rise of Cobra	2009	118	5.8	188933	Action	Adventure	Sci-Fi
1605630	American Reunion	2012	113	6.7	188765	Comedy		
431308	P.S. I Love You	2007	126	7.1	188638	Drama	Romance	
308644	Finding Neverland	2004	106	7.7	188534	Biography	Drama	Family
305224	Anger Management	2003	106	6.2	188207	Comedy		
1599348	Safe House	2012	115	6.8	187908	Action	Adventure	Crime
246460	Die Another Day	2002	133	6.1	187775	Action	Adventure	Thriller
416320	Match Point	2005	124	7.6	187571	Drama	Romance	Thriller
2798920	Annihilation	2018	115	6.9	187477	Adventure	Drama	Horror
2334879	White House Down	2013	131	6.4	187406	Action	Drama	Thriller
265208	The Girl Next Door	2004	109	6.7	187298	Comedy	Drama	Romance
1436562	Rio	2011	96	6.9	187198	Adventure	Animation	Comedy
376541	Closer	2004	104	7.3	186810	Drama	Romance	
95327	Grave of the Fireflies	1988	89	8.5	186706	Animation	Drama	War
425061	Get Smart	2008	110	6.5	186393	Action	Adventure	Comedy
2381941	Focus	2015	105	6.6	186381	Comedy	Crime	Drama
311113	Master and Commander: The Far Side of the World	2003	138	7.4	186379	Action	Adventure	Drama
2293640	Minions	2015	91	6.4	186038	Action	Adventure	Animation
123755	Cube	1997	90	7.3	185936	Drama	Mystery	Sci-Fi
1142988	The Ugly Truth	2009	96	6.5	185579	Comedy	Romance	
80339	Airplane!	1980	88	7.8	185373	Comedy		
2126355	San Andreas	2015	114	6.1	185224	Action	Adventure	Drama
251127	How to Lose a Guy in 10 Days	2003	116	6.4	185076	Comedy	Romance	
1077258	Planet Terror	2007	105	7.1	185073	Action	Comedy	Horror
2361509	The Intern	2015	121	7.1	184897	Comedy	Drama	
479143	Rocky Balboa	2006	102	7.2	184634	Drama	Sport	
1606378	A Good Day to Die Hard	2013	98	5.3	184483	Action	Thriller	
281358	A Walk to Remember	2002	101	7.4	184359	Drama	Romance	
795421	Mamma Mia!	2008	108	6.4	184351	Comedy	Musical	Romance
452608	Death Race	2008	105	6.4	184293	Action	Sci-Fi	Thriller
108399	True Romance	1993	119	7.9	184278	Crime	Drama	Romance
4196776	Jason Bourne	2016	123	6.6	183821	Action	Thriller	
181865	Traffic	2000	147	7.6	183729	Crime	Drama	Thriller
4912910	Mission: Impossible - Fallout	2018	147	7.9	183590	Action	Adventure	Thriller
1980209	Pain & Gain	2013	129	6.4	183371	Action	Comedy	Crime
112281	Ace Ventura: When Nature Calls	1995	90	6.3	183034	Adventure	Comedy	Crime
3065204	The Conjuring 2	2016	134	7.4	182763	Horror	Mystery	Thriller
1155056	I Love You, Man	2009	105	7.0	182699	Comedy	Romance	
27977	Modern Times	1936	87	8.5	182524	Comedy	Drama	Family
64115	Butch Cassidy and the Sundance Kid	1969	110	8.1	182369	Biography	Crime	Drama
106519	Carlito's Way	1993	144	7.9	181919	Crime	Drama	Thriller
187738	Blade II	2002	117	6.7	181910	Action	Horror	Sci-Fi
481369	The Number 23	2007	98	6.4	181791	Crime	Mystery	Thriller
146316	Lara Croft: Tomb Raider	2001	100	5.8	181553	Action	Adventure	Fantasy
949731	The Happening	2008	91	5.0	181551	Mystery	Sci-Fi	Thriller
50212	The Bridge on the River Kwai	1957	161	8.2	181370	Adventure	Drama	War
266915	Rush Hour 2	2001	90	6.6	181193	Action	Comedy	Crime
339291	A Series of Unfortunate Events	2004	108	6.8	181165	Adventure	Comedy	Family
142342	Big Daddy	1999	93	6.4	181055	Comedy	Drama	
4881806	Jurassic World: Fallen Kingdom	2018	128	6.2	180674	Action	Adventure	Sci-Fi
210945	Remember the Titans	2000	113	7.8	180566	Biography	Drama	Sport
374900	Napoleon Dynamite	2004	96	6.9	180444	Comedy		
435625	The Descent	2005	99	7.2	180382	Adventure	Horror	Thriller
295178	Austin Powers in Goldmember	2002	94	6.2	180102	Action	Adventure	Comedy
844471	Cloudy with a Chance of Meatballs	2009	90	7.0	180082	Action	Adventure	Animation
319343	Elf	2003	97	6.9	180050	Comedy	Family	Fantasy
87800	A Nightmare on Elm Street	1984	91	7.5	179766	Horror		
3778644	Solo: A Star Wars Story	2018	135	7.0	179574	Action	Adventure	Fantasy
356150	EuroTrip	2004	92	6.6	179560	Comedy		
985694	Machete	2010	105	6.6	179523	Action	Crime	Thriller
1289401	Ghostbusters	2016	116	5.3	179340	Action	Comedy	Fantasy
1428538	Hansel & Gretel: Witch Hunters	2013	88	6.1	179268	Action	Fantasy	Horror
328828	American Wedding	2003	96	6.3	179106	Comedy		
158983	South Park: Bigger, Longer & Uncut	1999	81	7.8	178864	Animation	Comedy	Fantasy
1272878	2 Guns	2013	109	6.7	178114	Action	Comedy	Crime
1815862	After Earth	2013	100	4.8	177981	Action	Adventure	Sci-Fi
1284575	Bad Teacher	2011	92	5.6	177618	Comedy	Romance	
2184339	The Purge	2013	85	5.7	177163	Horror	Thriller	
401855	Underworld: Evolution	2006	106	6.7	176887	Action	Adventure	Fantasy
207201	What Women Want	2000	127	6.4	176804	Comedy	Fantasy	Romance
2234155	The Internship	2013	119	6.3	176644	Comedy		
116483	Happy Gilmore	1996	92	7.0	176498	Comedy	Sport	
130827	Run Lola Run	1998	81	7.7	176381	Crime	Drama	Thriller
2719848	Everest	2015	121	7.1	176023	Action	Adventure	Biography
388482	Transporter 2	2005	87	6.3	175974	Action	Crime	Thriller
4160708	Don't Breathe	2016	88	7.1	175918	Crime	Horror	Thriller
479952	Madagascar: Escape 2 Africa	2008	89	6.7	175731	Adventure	Animation	Comedy
2334873	Blue Jasmine	2013	98	7.3	175567	Drama		
119282	Hercules	1997	93	7.3	175247	Adventure	Animation	Comedy
120855	Tarzan	1999	88	7.3	174966	Adventure	Animation	Family
59742	The Sound of Music	1965	172	8.0	174803	Biography	Drama	Family
327597	Coraline	2009	100	7.7	174474	Animation	Drama	Fantasy
1636826	Project X	2012	88	6.7	174461	Comedy		
371724	The Hitchhiker's Guide to the Galaxy	2005	109	6.8	174427	Adventure	Comedy	Sci-Fi
118929	Dark City	1998	100	7.7	174407	Mystery	Sci-Fi	Thriller
99653	Ghost	1990	127	7.0	174382	Drama	Fantasy	Romance
993842	Hanna	2011	111	6.8	174376	Action	Drama	Thriller
1127180	Drag Me to Hell	2009	99	6.6	174281	Horror	Thriller	
170016	How the Grinch Stole Christmas	2000	104	6.1	173900	Comedy	Family	Fantasy
960144	You Don't Mess with the Zohan	2008	113	5.5	173820	Comedy		
32553	The Great Dictator	1940	125	8.5	173764	Comedy	Drama	War
94737	Big	1988	104	7.3	173641	Comedy	Drama	Family
3235888	It Follows	2014	100	6.9	173620	Horror	Mystery	
959337	Revolutionary Road	2008	119	7.3	173490	Drama	Romance	
128853	You've Got Mail	1998	119	6.6	173463	Comedy	Drama	Romance
499448	The Chronicles of Narnia: Prince Caspian	2008	150	6.5	173438	Action	Adventure	Family
58461	A Fistful of Dollars	1964	99	8.0	173149	Western		
481499	The Croods	2013	98	7.2	172921	Action	Adventure	Animation
43014	Sunset Boulevard	1950	110	8.4	172912	Drama	Film-Noir	
79501	Mad Max	1979	88	7.0	172789	Action	Adventure	Sci-Fi
143145	The World Is Not Enough	1999	128	6.4	172663	Action	Adventure	Thriller
98635	When Harry Met Sally...	1989	95	7.6	172573	Comedy	Drama	Romance
1649419	The Impossible	2012	114	7.6	172260	Drama	History	Thriller
117665	Sleepers	1996	147	7.6	171973	Crime	Drama	Thriller
318627	Resident Evil: Apocalypse	2004	94	6.2	171943	Action	Horror	Sci-Fi
1485796	The Greatest Showman	2017	105	7.7	171865	Biography	Drama	Musical
1899353	The Raid: Redemption	2011	101	7.6	171623	Action	Thriller	
88846	Brazil	1985	132	8.0	171594	Drama	Sci-Fi	
1340800	Tinker Tailor Soldier Spy	2011	122	7.1	171458	Drama	Mystery	Thriller
432283	Fantastic Mr. Fox	2009	87	7.8	171241	Adventure	Animation	Comedy
87363	Gremlins	1984	106	7.2	171101	Comedy	Fantasy	Horror
1148204	Orphan	2009	123	7.0	170914	Horror	Mystery	Thriller
4630562	The Fate of the Furious	2017	136	6.7	170695	Action	Crime	Thriller
3741834	Lion	2016	118	8.1	170004	Biography	Drama	
1270797	Venom	2018	112	6.9	169888	Action	Sci-Fi	
432021	Resident Evil: Extinction	2007	94	6.3	169864	Action	Horror	Sci-Fi
366551	Harold & Kumar Go to White Castle	2004	88	7.1	169605	Adventure	Comedy	
1606389	The Vow	2012	104	6.8	169429	Drama	Romance	
1667889	Ice Age: Continental Drift	2012	88	6.6	169429	Adventure	Animation	Comedy
397892	Bolt	2008	96	6.9	169372	Adventure	Animation	Comedy
477080	Unstoppable	2010	98	6.8	169243	Action	Thriller	
1111422	The Taking of Pelham 123	2009	106	6.4	169175	Action	Crime	Thriller
1646987	Wrath of the Titans	2012	99	5.7	169006	Action	Adventure	Fantasy
370263	AVP: Alien vs. Predator	2004	101	5.6	169005	Action	Horror	Sci-Fi
103874	Bram Stoker's Dracula	1992	128	7.5	168861	Horror		
2883512	Chef	2014	114	7.3	168786	Adventure	Comedy	Drama
5442430	Life	2017	104	6.6	168654	Horror	Sci-Fi	Thriller
92890	Dirty Dancing	1987	100	6.9	168455	Drama	Music	Romance
1723811	Shame	2011	101	7.2	167967	Drama		
1305806	The Secret in Their Eyes	2009	129	8.2	167536	Drama	Mystery	Romance
462322	Grindhouse	2007	191	7.6	167484	Action	Horror	Thriller
120685	Godzilla	1998	139	5.3	167305	Action	Sci-Fi	Thriller
244244	Swordfish	2001	99	6.5	166978	Action	Crime	Thriller
375063	Sideways	2004	127	7.5	166816	Comedy	Drama	Romance
1013743	Knight and Day	2010	109	6.3	166683	Action	Adventure	Comedy
363988	Secret Window	2004	96	6.6	166267	Drama	Mystery	Thriller
1120985	Blue Valentine	2010	112	7.4	165906	Drama	Romance	
3402236	Murder on the Orient Express	2017	114	6.5	165762	Crime	Drama	Mystery
1219827	Ghost in the Shell	2017	107	6.4	165641	Action	Drama	Sci-Fi
241303	Chocolat	2000	121	7.3	165611	Drama	Romance	
2053463	Side Effects	2013	106	7.1	165600	Crime	Drama	Mystery
79817	Rocky II	1979	119	7.2	165593	Drama	Sport	
83907	The Evil Dead	1981	85	7.5	165534	Horror		
1217613	Battle Los Angeles	2011	116	5.8	165169	Action	Sci-Fi	
120347	Tomorrow Never Dies	1997	119	6.5	165123	Action	Adventure	Thriller
139134	Cruel Intentions	1999	97	6.8	164996	Drama	Romance	
63522	Rosemary's Baby	1968	137	8.0	164932	Drama	Horror	
272152	K-PAX	2001	120	7.4	164931	Drama	Sci-Fi	
3464902	The Lobster	2015	119	7.1	164763	Comedy	Drama	Romance
488120	Fracture	2007	113	7.2	164742	Crime	Drama	Mystery
1596350	This Means War	2012	103	6.3	164732	Action	Comedy	Romance
2582782	Hell or High Water	2016	102	7.6	164702	Action	Crime	Drama
385752	The Golden Compass	2007	113	6.1	164557	Adventure	Family	Fantasy
1059786	Eagle Eye	2008	118	6.6	164494	Action	Mystery	Thriller
96438	Who Framed Roger Rabbit	1988	104	7.7	164310	Adventure	Animation	Comedy
352248	Cinderella Man	2005	144	8.0	163859	Biography	Drama	Sport
200465	The Bank Job	2008	111	7.3	163836	Crime	Drama	Romance
118571	Air Force One	1997	124	6.5	163831	Action	Drama	Thriller
5095030	Ant-Man and the Wasp	2018	118	7.2	163797	Action	Adventure	Comedy
1458175	The Next Three Days	2010	133	7.4	163761	Action	Crime	Drama
758752	Love & Other Drugs	2010	112	6.7	163609	Comedy	Drama	Romance
80455	The Blues Brothers	1980	133	7.9	163431	Adventure	Comedy	Crime
974661	17 Again	2009	102	6.4	163347	Comedy	Drama	Fantasy
299977	Hero	2002	107	7.9	163318	Action	Adventure	History
1583421	G.I. Joe: Retaliation	2013	110	5.8	163282	Action	Adventure	Sci-Fi
75860	Close Encounters of the Third Kind	1977	138	7.7	163170	Drama	Sci-Fi	
914798	The Boy in the Striped Pajamas	2008	94	7.8	163149	Drama	War	
212346	Miss Congeniality	2000	109	6.2	163112	Action	Comedy	Crime
2321549	The Babadook	2014	93	6.8	163093	Drama	Horror	
4776998	The Promise	2016	133	6.1	163069	Drama	History	
489270	Saw III	2006	108	6.2	162920	Horror	Mystery	
97428	Ghostbusters II	1989	108	6.5	162846	Action	Comedy	Fantasy
1007028	Zack and Miri Make a Porno	2008	101	6.6	162805	Comedy	Romance	
295701	xXx	2002	124	5.9	162789	Action	Adventure	Thriller
111282	Stargate	1994	116	7.1	162727	Action	Adventure	Sci-Fi
1617661	Jupiter Ascending	2015	127	5.3	162721	Action	Adventure	Sci-Fi
102798	Robin Hood: Prince of Thieves	1991	143	6.9	162595	Action	Adventure	Drama
114898	Waterworld	1995	135	6.2	162466	Action	Adventure	Sci-Fi
455590	The Last King of Scotland	2006	123	7.7	162413	Biography	Drama	History
1596365	The Woman in Black	2012	95	6.4	162316	Drama	Fantasy	Horror
268126	Adaptation.	2002	115	7.7	162224	Comedy	Drama	
116209	The English Patient	1996	162	7.4	162200	Drama	Romance	War
362270	The Life Aquatic with Steve Zissou	2004	119	7.3	161987	Action	Adventure	Comedy
461770	Enchanted	2007	107	7.1	161789	Animation	Comedy	Family
89927	Rocky IV	1985	91	6.8	161777	Drama	Sport	
2404435	The Magnificent Seven	2016	132	6.9	161659	Action	Adventure	Western
892791	Shrek Forever After	2010	93	6.3	161610	Adventure	Animation	Comedy
986263	Surrogates	2009	89	6.3	161526	Action	Sci-Fi	Thriller
814255	Percy Jackson & the Olympians: The Lightning Thief	2010	118	5.9	161416	Adventure	Family	Fantasy
838221	The Darjeeling Limited	2007	91	7.2	161157	Adventure	Comedy	Drama
829150	Dracula Untold	2014	92	6.3	161079	Action	Drama	Fantasy
307901	25th Hour	2002	135	7.7	160890	Drama		
99810	The Hunt for Red October	1990	135	7.6	160883	Action	Adventure	Thriller
1398426	Straight Outta Compton	2015	147	7.9	160844	Biography	Drama	History
4846340	Hidden Figures	2016	127	7.8	160512	Biography	Drama	History
2446042	Taken 3	2014	108	6.0	160156	Action	Thriller	
160127	Charlie's Angels	2000	98	5.5	160008	Action	Adventure	Comedy
2094766	Assassin's Creed	2016	115	5.8	159949	Action	Adventure	Fantasy
1972591	King Arthur: Legend of the Sword	2017	126	6.8	159718	Action	Adventure	Drama
120630	Chicken Run	2000	84	7.0	159691	Adventure	Animation	Comedy
2674426	Me Before You	2016	106	7.4	159610	Drama	Romance	
1226229	Get Him to the Greek	2010	109	6.4	159381	Adventure	Comedy	Music
100157	Misery	1990	107	7.8	159369	Crime	Drama	Thriller
418763	Jarhead	2005	125	7.0	159318	Biography	Drama	War
117998	Twister	1996	113	6.3	159122	Action	Adventure	Drama
122690	Ronin	1998	122	7.3	159101	Action	Adventure	Crime
1872194	The Judge	2014	141	7.4	159011	Crime	Drama	
2637276	Ted 2	2015	115	6.3	158998	Comedy		
29583	Snow White and the Seven Dwarfs	1937	83	7.6	158794	Animation	Family	Fantasy
138704	Pi	1998	84	7.4	158304	Drama	Horror	Mystery
1964418	Tomorrowland	2015	130	6.4	158096	Action	Adventure	Family
250494	Legally Blonde	2001	96	6.3	157952	Comedy	Romance	
90756	Blue Velvet	1986	120	7.8	157922	Drama	Mystery	Thriller
117381	Primal Fear	1996	129	7.7	157837	Crime	Drama	Mystery
134119	The Talented Mr. Ripley	1999	139	7.4	157749	Crime	Drama	Thriller
120863	The Thin Red Line	1998	170	7.6	157378	Drama	War	
276751	About a Boy	2002	101	7.1	157365	Comedy	Drama	Romance
4925292	Lady Bird	2017	94	7.5	157072	Comedy	Drama	
2557490	A Million Ways to Die in the West	2014	116	6.1	156898	Comedy	Western	
756683	The Man from Earth	2007	87	7.9	156594	Drama	Fantasy	Sci-Fi
266308	Battle Royale	2000	114	7.7	156488	Adventure	Drama	Sci-Fi
146882	High Fidelity	2000	113	7.5	156186	Comedy	Drama	Music
112851	Desperado	1995	104	7.2	155966	Action	Thriller	
450278	Hostel	2005	94	5.9	155748	Horror		
2023587	Mama	2013	100	6.2	155619	Horror	Thriller	
94012	Spaceballs	1987	96	7.1	155222	Adventure	Comedy	Sci-Fi
58150	Goldfinger	1964	110	7.7	155214	Action	Adventure	Thriller
1078912	Night at the Museum: Battle of the Smithsonian	2009	105	6.0	155081	Adventure	Comedy	Family
1033643	What Happens in Vegas	2008	99	6.1	155024	Comedy	Romance	
109707	Ed Wood	1994	127	7.9	155013	Biography	Comedy	Drama
311429	The League of Extraordinary Gentlemen	2003	110	5.8	154752	Action	Adventure	Fantasy
67992	Willy Wonka & the Chocolate Factory	1971	100	7.8	154735	Family	Fantasy	Musical
120917	The Emperor's New Groove	2000	78	7.3	154623	Adventure	Animation	Comedy
195685	Erin Brockovich	2000	131	7.3	154352	Biography	Drama	
128445	Rushmore	1998	93	7.7	154135	Comedy	Drama	
183790	A Knight's Tale	2001	132	6.9	154085	Action	Adventure	Romance
443680	The Assassination of Jesse James by the Coward Robert Ford	2007	160	7.5	154006	Biography	Crime	Drama
2709768	The Secret Life of Pets	2016	87	6.5	153909	Adventure	Animation	Comedy
87538	The Karate Kid	1984	126	7.2	153748	Action	Drama	Family
1935179	Mud	2012	130	7.4	153641	Drama		
478304	The Tree of Life	2011	139	6.8	153601	Drama	Fantasy	
63442	Planet of the Apes	1968	112	8.0	153480	Adventure	Sci-Fi	
389722	30 Days of Night	2007	113	6.6	153402	Horror		
366548	Happy Feet	2006	108	6.5	153236	Adventure	Animation	Comedy
1700841	Sausage Party	2016	89	6.2	153215	Adventure	Animation	Comedy
5362988	Wind River	2017	107	7.7	153125	Crime	Drama	Mystery
442933	Beowulf	2007	115	6.2	153062	Action	Adventure	Animation
120746	The Mask of Zorro	1998	136	6.7	153053	Action	Adventure	Comedy
970416	The Day the Earth Stood Still	2008	104	5.5	153050	Drama	Sci-Fi	Thriller
1013753	Milk	2008	128	7.6	152944	Biography	Drama	
103772	Basic Instinct	1992	127	6.9	152830	Drama	Mystery	Thriller
129167	The Iron Giant	1999	86	8.0	152672	Action	Adventure	Animation
106856	Falling Down	1993	113	7.6	152495	Crime	Drama	Thriller
2369135	Need for Speed	2014	132	6.5	152303	Action	Crime	Thriller
109506	The Crow	1994	102	7.6	152167	Action	Drama	Fantasy
1355683	Black Mass	2015	123	6.9	152127	Biography	Crime	Drama
346491	Alexander	2004	175	5.6	152073	Action	Adventure	Biography
465494	Hitman	2007	100	6.3	152021	Action	Crime	Drama
359013	Blade: Trinity	2004	113	5.9	151911	Action	Adventure	Horror
2333784	The Expendables 3	2014	126	6.1	151874	Action	Adventure	Thriller
1229340	Anchorman 2: The Legend Continues	2013	119	6.3	151841	Comedy		
1488555	The Change-Up	2011	112	6.3	151684	Comedy	Fantasy	
82694	The Road Warrior	1981	95	7.6	151662	Action	Adventure	Sci-Fi
1231587	Hot Tub Time Machine	2010	101	6.4	151559	Comedy	Sci-Fi	
142688	The Ninth Gate	1999	133	6.7	151339	Mystery	Thriller	
56869	The Birds	1963	119	7.7	150841	Drama	Horror	Mystery
1253864	Immortals	2011	110	6.0	150688	Action	Drama	Fantasy
1959563	The Hitman's Bodyguard	2017	118	6.9	150671	Action	Comedy	Crime
307453	Shark Tale	2004	90	6.0	150602	Adventure	Animation	Comedy
1628841	Independence Day: Resurgence	2016	120	5.2	150527	Action	Adventure	Sci-Fi
50825	Paths of Glory	1957	88	8.4	150482	Drama	War	
120188	Three Kings	1999	114	7.1	150476	Action	Adventure	Comedy
112697	Clueless	1995	97	6.8	150472	Comedy	Romance	
2404463	The Heat	2013	117	6.6	150363	Action	Comedy	Crime
1465522	Tucker and Dale vs Evil	2010	89	7.6	150305	Comedy	Horror	
1220634	Resident Evil: Afterlife	2010	96	5.9	150221	Action	Adventure	Horror
1727824	Bohemian Rhapsody	2018	134	8.3	150138	Biography	Drama	Music
3553976	Captain Fantastic	2016	118	7.9	150057	Comedy	Drama	
1038988	[Rec]	2007	78	7.5	149888	Horror		
349683	King Arthur	2004	126	6.3	149775	Action	Adventure	Drama
84602	Rocky III	1982	99	6.8	149681	Drama	Sport	
415306	Talladega Nights: The Ballad of Ricky Bobby	2006	108	6.6	149392	Comedy	Sport	
1527186	Melancholia	2011	135	7.1	149124	Drama	Sci-Fi	
101540	Cape Fear	1991	128	7.3	149035	Crime	Thriller	
375912	Layer Cake	2004	105	7.4	149002	Action	Crime	Drama
3606756	Incredibles 2	2018	118	7.9	148926	Action	Adventure	Animation
338348	The Polar Express	2004	100	6.6	148543	Adventure	Animation	Comedy
120647	Deep Impact	1998	120	6.2	148527	Action	Drama	Romance
372588	Team America: World Police	2004	98	7.2	148485	Action	Comedy	
96754	The Abyss	1989	145	7.6	148327	Adventure	Drama	Sci-Fi
106308	Army of Darkness	1992	81	7.6	148004	Comedy	Horror	
1528100	Exodus: Gods and Kings	2014	150	6.0	147928	Action	Adventure	Drama
74285	Carrie	1976	98	7.4	147708	Horror		
54698	Breakfast at Tiffany's	1961	115	7.7	147468	Comedy	Drama	Romance
398165	The Longest Yard	2005	113	6.4	147240	Comedy	Crime	Sport
140352	The Insider	1999	157	7.9	147173	Biography	Drama	Thriller
978762	Mary and Max	2009	92	8.1	147023	Animation	Comedy	Drama
1001508	He's Just Not That Into You	2009	129	6.4	146910	Comedy	Drama	Romance
465538	Michael Clayton	2007	119	7.3	146870	Crime	Drama	Mystery
990407	The Green Hornet	2011	119	5.8	146694	Action	Comedy	Crime
